country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","02-07-2026 14:00:00",11.875,75.3732,CO,10,11,11
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","02-07-2026 14:00:00",8.8787,76.6073,NO2,9,10,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5637,76.8865,PM2.5,45,50,47
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5637,76.8865,CO,21,23,22
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5637,76.8865,OZONE,30,31,31
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5149093,76.9435879,NH3,0,0,0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","02-07-2026 14:00:00",8.5149093,76.9435879,OZONE,8,20,13
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","02-07-2026 14:00:00",10.5324,76.2159,CO,10,15,13
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","02-07-2026 14:00:00",23.210494,77.425409,NO2,12,21,15
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","02-07-2026 14:00:00",23.210494,77.425409,NH3,4,6,5
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","02-07-2026 14:00:00",23.264759,77.381568,CO,5,7,7
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","02-07-2026 14:00:00",23.233584,77.400574,PM10,18,71,40
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","02-07-2026 14:00:00",23.233584,77.400574,SO2,22,32,27
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","02-07-2026 14:00:00",23.233584,77.400574,CO,27,36,31
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","02-07-2026 14:00:00",23.81748678,79.446246,CO,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","02-07-2026 14:00:00",26.203442,78.193251,CO,21,37,31
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","02-07-2026 14:00:00",26.200388,78.147714,NO2,29,91,66
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","02-07-2026 14:00:00",22.678,75.8559,PM10,0,31,14
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","02-07-2026 14:00:00",22.678,75.8559,CO,90,93,91
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","02-07-2026 14:00:00",22.7289,75.8076,PM2.5,8,58,31
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","02-07-2026 14:00:00",22.7289,75.8076,PM10,9,108,30
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","02-07-2026 14:00:00",22.7289,75.8076,NO2,49,186,65
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","02-07-2026 14:00:00",22.7524,75.8872,PM2.5,8,41,17
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","02-07-2026 14:00:00",22.7524,75.8872,CO,20,24,21
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","02-07-2026 14:00:00",22.431,75.5213,PM10,10,85,34
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","02-07-2026 14:00:00",22.431,75.5213,NH3,4,6,5
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","02-07-2026 14:00:00",22.7084,75.8815,PM2.5,7,34,18
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","02-07-2026 14:00:00",29.0272,77.0621,OZONE,100,490,299
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","02-07-2026 14:00:00",30.1480566,77.2893471,SO2,10,15,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","02-07-2026 14:00:00",30.943887,76.801991,PM10,42,193,102
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","02-07-2026 14:00:00",30.943887,76.801991,CO,45,59,52
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","02-07-2026 14:00:00",34.06313,74.96017,PM10,30,124,64
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","02-07-2026 14:00:00",34.06313,74.96017,NO2,10,13,12
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","02-07-2026 14:00:00",34.06313,74.96017,NH3,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","02-07-2026 14:00:00",34.06313,74.96017,OZONE,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","02-07-2026 14:00:00",34.066206,74.81982,CO,5,87,22
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","02-07-2026 14:00:00",34.066206,74.81982,OZONE,0,1,1
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","02-07-2026 14:00:00",23.80569,86.44268,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","02-07-2026 14:00:00",23.80569,86.44268,NO2,89,114,94
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","02-07-2026 14:00:00",23.80569,86.44268,CO,14,123,64
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","02-07-2026 14:00:00",23.707909,86.41467,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","02-07-2026 14:00:00",23.707909,86.41467,CO,39,40,39
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","02-07-2026 14:00:00",12.951913,77.539784,PM2.5,3,57,19
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","02-07-2026 14:00:00",12.951913,77.539784,NO2,24,26,25
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","02-07-2026 14:00:00",12.938539,77.5901,OZONE,25,33,28
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","02-07-2026 14:00:00",12.9135218,77.5950804,CO,51,54,52
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","02-07-2026 14:00:00",12.7816279,77.6299145,PM10,37,72,47
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","02-07-2026 14:00:00",28.422681,77.148944,PM10,7,151,81
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","02-07-2026 14:00:00",28.4501238,77.0263051,PM10,3,446,151
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","02-07-2026 14:00:00",28.4501238,77.0263051,NH3,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","02-07-2026 14:00:00",28.4275,77.1465,NO2,24,60,40
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","02-07-2026 14:00:00",28.4275,77.1465,SO2,4,39,19
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","02-07-2026 14:00:00",28.4227,77.0667,NO2,24,71,41
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","02-07-2026 14:00:00",29.14056,75.744941,PM10,21,119,78
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","02-07-2026 14:00:00",29.8006,76.4155,PM10,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","02-07-2026 14:00:00",29.8006,76.4155,SO2,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","02-07-2026 14:00:00",29.8006,76.4155,OZONE,13,21,16
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","02-07-2026 14:00:00",13.428828,77.731418,CO,36,36,36
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","02-07-2026 14:00:00",13.328028,75.797056,PM2.5,18,30,20
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","02-07-2026 14:00:00",13.328028,75.797056,SO2,1,3,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","02-07-2026 14:00:00",15.411456,75.638133,SO2,20,28,23
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","02-07-2026 14:00:00",15.3714823,75.1160168,PM2.5,29,29,29
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","02-07-2026 14:00:00",14.816666,74.141003,PM2.5,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","02-07-2026 14:00:00",14.816666,74.141003,NO2,10,63,18
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","02-07-2026 14:00:00",13.029152,77.585901,PM10,9,37,21
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","02-07-2026 14:00:00",12.9756843,77.5660749,SO2,13,15,15
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","02-07-2026 14:00:00",12.9756843,77.5660749,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","02-07-2026 14:00:00",12.920984,77.584908,PM10,8,47,27
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","02-07-2026 14:00:00",13.428828,77.731418,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.0575752,73.0151367,NH3,2,6,4
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.0575752,73.0151367,CO,12,16,13
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.1135051,73.008978,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.090337,73.014232,PM2.5,6,27,15
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.090337,73.014232,NO2,13,21,17
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.090337,73.014232,CO,31,42,37
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","02-07-2026 14:00:00",19.265594,76.761463,CO,10,15,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","02-07-2026 14:00:00",19.265594,76.761463,OZONE,6,8,7
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","02-07-2026 14:00:00",18.616318,73.765797,SO2,1,2,2
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","02-07-2026 14:00:00",18.640051,73.848956,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","02-07-2026 14:00:00",18.640051,73.848956,CO,3,3,3
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","02-07-2026 14:00:00",18.664282,73.763966,PM10,21,37,29
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","02-07-2026 14:00:00",18.59051,73.77946,NH3,2,2,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","02-07-2026 14:00:00",18.59051,73.77946,SO2,0,3,1
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","02-07-2026 14:00:00",18.59051,73.77946,OZONE,7,17,13
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","02-07-2026 14:00:00",21.121801,79.04952,NH3,1,9,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","02-07-2026 14:00:00",21.121801,79.04952,OZONE,7,15,11
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","02-07-2026 14:00:00",21.14472,79.107595,NH3,1,8,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","02-07-2026 14:00:00",21.143383,79.048912,PM10,11,49,27
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","02-07-2026 14:00:00",20.021503,73.813844,PM10,7,29,16
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","02-07-2026 14:00:00",20.0073285,73.7762427,PM2.5,8,21,14
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","02-07-2026 14:00:00",20.0073285,73.7762427,PM10,9,23,16
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","02-07-2026 14:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","02-07-2026 14:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","02-07-2026 14:00:00",20.0073285,73.7762427,OZONE,26,26,26
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","02-07-2026 14:00:00",19.9591346,73.7788008,SO2,0,4,2
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","02-07-2026 14:00:00",19.9591346,73.7788008,CO,8,14,11
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.02579,73.10297,SO2,3,5,4
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.063,73.1209,CO,17,24,20
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.063,73.1209,OZONE,10,10,10
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","02-07-2026 14:00:00",19.008751,73.01662,CO,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","02-07-2026 14:00:00",23.838586,78.759431,OZONE,2,50,27
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","02-07-2026 14:00:00",24.58434363,80.8549414,PM2.5,49,52,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","02-07-2026 14:00:00",24.58434363,80.8549414,NO2,12,13,12
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","02-07-2026 14:00:00",24.58434363,80.8549414,NH3,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","02-07-2026 14:00:00",24.58434363,80.8549414,SO2,17,18,18
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","02-07-2026 14:00:00",24.10897,82.64558,PM10,14,144,69
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","02-07-2026 14:00:00",24.10897,82.64558,OZONE,9,25,14
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","02-07-2026 14:00:00",23.1633321,75.800225,NH3,3,10,7
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","02-07-2026 14:00:00",19.10122,74.73339,OZONE,8,38,23
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","02-07-2026 14:00:00",20.719516,77.000253,NH3,7,8,7
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","02-07-2026 14:00:00",20.719516,77.000253,CO,25,25,25
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","02-07-2026 14:00:00",20.9402359,77.7895248,NO2,3,12,6
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","02-07-2026 14:00:00",20.939198,77.765701,NO2,3,25,6
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","02-07-2026 14:00:00",19.215859,72.831718,OZONE,14,28,22
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","02-07-2026 14:00:00",19.000084,72.85673,NH3,3,6,5
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","02-07-2026 14:00:00",19.000084,72.85673,SO2,1,8,4
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","02-07-2026 14:00:00",19.000084,72.85673,CO,20,34,24
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","02-07-2026 14:00:00",19.1653323,72.922099,NO2,8,28,16
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","02-07-2026 14:00:00",19.1653323,72.922099,SO2,6,14,10
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","02-07-2026 14:00:00",19.1653323,72.922099,CO,12,28,21
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","02-07-2026 14:00:00",19.1653323,72.922099,OZONE,3,17,12
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","02-07-2026 14:00:00",19.23241,72.86895,PM2.5,16,36,28
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","02-07-2026 14:00:00",19.23241,72.86895,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","02-07-2026 14:00:00",19.060498,72.923356,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","02-07-2026 14:00:00",19.10078,72.87462,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","02-07-2026 14:00:00",19.1375,72.915056,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","02-07-2026 14:00:00",19.1375,72.915056,CO,NA,NA,NA
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","02-07-2026 14:00:00",21.152875,79.0517531,PM10,7,84,32
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","02-07-2026 14:00:00",18.39963,76.57452,NH3,1,6,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","02-07-2026 14:00:00",18.39963,76.57452,CO,14,18,16
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","02-07-2026 14:00:00",18.1023399,73.4783687,PM10,33,75,51
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","02-07-2026 14:00:00",18.1023399,73.4783687,NO2,6,37,18
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","02-07-2026 14:00:00",18.1023399,73.4783687,OZONE,8,40,17
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","02-07-2026 14:00:00",20.555712,74.529236,NH3,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","02-07-2026 14:00:00",19.296481,72.840923,CO,10,14,11
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","02-07-2026 14:00:00",19.065931,72.862131,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","02-07-2026 14:00:00",19.065931,72.862131,OZONE,15,16,15
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","02-07-2026 14:00:00",19.1878657,72.8304069,PM10,30,32,31
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","02-07-2026 14:00:00",19.1878657,72.8304069,CO,10,10,10
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","02-07-2026 14:00:00",18.9767,72.838,PM2.5,17,34,22
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","02-07-2026 14:00:00",18.9767,72.838,PM10,26,103,51
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","02-07-2026 14:00:00",18.9767,72.838,CO,1,28,8
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","02-07-2026 14:00:00",22.7084,75.8815,SO2,3,4,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","02-07-2026 14:00:00",23.142888,79.916147,PM2.5,4,53,32
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","02-07-2026 14:00:00",23.142888,79.916147,PM10,11,84,40
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","02-07-2026 14:00:00",23.168606,79.932247,PM10,13,79,38
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","02-07-2026 14:00:00",23.168606,79.932247,OZONE,40,55,47
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","02-07-2026 14:00:00",23.50016,80.23284,NH3,2,3,3
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","02-07-2026 14:00:00",23.50016,80.23284,SO2,14,49,31
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","02-07-2026 14:00:00",23.10844,77.511428,NO2,24,52,34
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","02-07-2026 14:00:00",23.10844,77.511428,NH3,9,10,10
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","02-07-2026 14:00:00",23.10844,77.511428,SO2,3,49,13
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","02-07-2026 14:00:00",22.624758,75.675238,NH3,4,5,5
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","02-07-2026 14:00:00",23.331731,75.045981,NO2,36,41,37
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","02-07-2026 14:00:00",18.9936162,72.8128113,PM10,16,93,44
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","02-07-2026 14:00:00",18.9936162,72.8128113,SO2,2,11,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","02-07-2026 14:00:00",18.9936162,72.8128113,OZONE,5,11,8
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","02-07-2026 14:00:00",19.000083,72.813993,CO,2,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","02-07-2026 14:00:00",19.0863,72.8888,NO2,7,7,7
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","02-07-2026 14:00:00",19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","02-07-2026 14:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","02-07-2026 14:00:00",19.11074,72.86084,PM10,7,34,16
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","02-07-2026 14:00:00",19.083694,72.920967,NO2,4,43,15
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","02-07-2026 14:00:00",19.19709,72.82204,PM2.5,2,24,9
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","02-07-2026 14:00:00",19.19709,72.82204,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","02-07-2026 14:00:00",19.19709,72.82204,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","02-07-2026 14:00:00",19.0364585,72.8954371,NO2,12,34,21
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","02-07-2026 14:00:00",20.918946,74.776388,PM2.5,NA,NA,NA
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","02-07-2026 14:00:00",19.2268427,73.0788456,PM2.5,NA,NA,NA
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","02-07-2026 14:00:00",19.2268427,73.0788456,NH3,1,2,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","02-07-2026 14:00:00",21.001264,75.565602,OZONE,29,88,43
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","02-07-2026 14:00:00",19.854616,75.905894,PM10,16,75,43
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","02-07-2026 14:00:00",19.854616,75.905894,CO,56,68,64
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","02-07-2026 14:00:00",19.854616,75.905894,OZONE,14,37,25
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","02-07-2026 14:00:00",19.192056,72.9585188,PM10,46,61,51
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","02-07-2026 14:00:00",19.192056,72.9585188,OZONE,12,15,13
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","02-07-2026 14:00:00",16.6870449,74.2505872,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","02-07-2026 14:00:00",19.87562,75.38731,NO2,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","02-07-2026 14:00:00",19.8389439,75.244448,PM2.5,45,53,50
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","02-07-2026 14:00:00",19.8389439,75.244448,OZONE,10,21,14
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","02-07-2026 14:00:00",19.0243902,73.0406721,NO2,15,40,28
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","02-07-2026 14:00:00",19.0243902,73.0406721,SO2,2,7,5
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","02-07-2026 14:00:00",19.0243902,73.0406721,CO,5,14,11
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","02-07-2026 14:00:00",19.309073,73.057223,PM10,30,52,41
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","02-07-2026 14:00:00",19.309073,73.057223,OZONE,18,55,35
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","02-07-2026 14:00:00",19.786089,72.757971,PM10,24,35,29
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","02-07-2026 14:00:00",17.6336264,75.9132495,NO2,9,19,13
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","02-07-2026 14:00:00",17.6336264,75.9132495,NH3,8,17,11
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","02-07-2026 14:00:00",17.6336264,75.9132495,OZONE,7,15,10
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","02-07-2026 14:00:00",19.222279,72.957979,PM2.5,15,28,24
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","02-07-2026 14:00:00",19.222279,72.957979,NO2,15,44,28
